Date,Year,AvgTemp,Radiation
20151211,2015,1188.50,690.07
20151212,2015,-242.15,439.32
20151213,2015,449.27,42.65
20151214,2015,270.28,709.52
20151215,2015,1190.77,567.68
20151216,2015,623.25,465.09
20151217,2015,449.91,976.13
20151218,2015,692.39,748.39
20151219,2015,-35.72,345.00
20151220,2015,542.77,340.60
20151221,2015,200.08,614.69
20151222,2015,-282.16,154.89
20151223,2015,1083.00,541.41
20151224,2015,221.59,557.75
20151225,2015,57.82,659.08
20151226,2015,-498.86,851.65
20151227,2015,-423.99,659.51
20151228,2015,3.69,903.65
20151229,2015,159.06,21.15
20151230,2015,898.26,605.80
20151231,2015,236.91,31.03
20160101,2016,1093.05,840.77
20160102,2016,674.33,126.94
20160103,2016,201.13,492.53
20160104,2016,-185.21,107.31
20160105,2016,-497.26,642.99
20160106,2016,266.23,548.77
20160107,2016,313.44,39.95
20160108,2016,227.78,750.78
20160109,2016,1104.81,531.73
20160110,2016,-308.89,452.87
20160111,2016,-270.20,893.69
20160112,2016,-33.07,784.45
20160113,2016,527.47,871.65
20160114,2016,951.80,204.22
20160115,2016,1307.33,490.94
20160116,2016,34.19,368.85
20160117,2016,-244.40,318.49
20160118,2016,518.43,301.90
20160119,2016,99.18,282.71
20160120,2016,1468.98,608.12
20160121,2016,-420.31,550.02
20160122,2016,-118.21,61.55
20160123,2016,1007.12,311.73
20160124,2016,272.76,351.36
20160125,2016,624.48,113.53
20160126,2016,1130.90,557.35
20160127,2016,833.73,715.04
20160128,2016,707.10,136.01
20160129,2016,863.65,243.71
20160130,2016,-371.51,487.63
20160131,2016,-304.40,175.46
20160201,2016,715.10,889.78
20160202,2016,235.69,297.73
20160203,2016,1491.43,758.24
20160204,2016,1141.32,517.93
20160205,2016,1352.96,599.11
20160206,2016,-139.07,704.78
20160207,2016,749.46,180.25
20160208,2016,-444.25,531.57
20160209,2016,970.28,252.84
20160210,2016,-415.56,109.12
20160211,2016,848.16,849.34
20160212,2016,-75.26,329.85
20160213,2016,682.38,767.90
20160214,2016,51.95,723.06
20160215,2016,-455.19,595.14
20160216,2016,871.07,611.15
20160217,2016,397.32,515.87
20160218,2016,948.46,402.40
20160219,2016,-387.43,23.32
20160220,2016,560.41,594.12
20160221,2016,-391.47,547.08
20160222,2016,-212.31,720.23
20160223,2016,1068.83,245.25
20160224,2016,-42.66,456.61
20160225,2016,-313.35,729.95
20160226,2016,-216.38,850.55
20160227,2016,-217.14,523.80
20160228,2016,1187.65,613.14
20160229,2016,679.89,277.84
20160301,2016,1084.70,453.72
20160302,2016,14.44,496.17
20160303,2016,752.68,142.97
20160304,2016,1297.82,69.16
20160305,2016,567.91,185.81
20160306,2016,1241.47,834.46
20160307,2016,-63.91,479.58
20160308,2016,1433.85,118.73
20160309,2016,-340.62,957.68
20160310,2016,1022.22,136.51
20160311,2016,-96.56,580.77
20160312,2016,-266.22,539.37
20160313,2016,618.05,210.00
20160314,2016,134.04,133.56
20160315,2016,-54.96,920.80
20160316,2016,378.25,123.31
20160317,2016,1476.84,294.08
20160318,2016,765.36,555.19
20160319,2016,57.21,701.63
20160320,2016,1471.80,286.70
20160321,2016,58.33,37.20
20160322,2016,939.30,624.78
20160323,2016,26.67,542.76
20160324,2016,1048.61,57.69
20160325,2016,787.97,554.56
20160326,2016,645.41,327.21
20160327,2016,417.79,810.41
20160328,2016,-14.31,354.62
20160329,2016,718.85,562.04
20160330,2016,1248.70,519.78
20160331,2016,-437.39,941.97
20160401,2016,965.34,593.24
20160402,2016,1259.85,650.82
20160403,2016,733.78,425.99
20160404,2016,16.86,135.69
20160405,2016,202.95,470.46
20160406,2016,997.61,723.11
20160407,2016,233.64,510.15
20160408,2016,-483.85,604.55
20160409,2016,-288.96,797.42
20160410,2016,70.68,8.28
20160411,2016,286.34,553.43
20160412,2016,228.65,717.76
20160413,2016,1112.86,969.80
20160414,2016,-56.83,846.85
20160415,2016,320.63,776.76
20160416,2016,1128.45,329.99
20160417,2016,1086.87,492.85
20160418,2016,-89.55,638.49
20160419,2016,228.15,949.69
20160420,2016,-187.37,993.94
20160421,2016,-319.80,791.84
20160422,2016,608.39,604.94
20160423,2016,138.98,995.84
20160424,2016,527.38,836.33
20160425,2016,675.82,515.92
20160426,2016,712.38,530.49
20160427,2016,1381.53,320.38
20160428,2016,-30.70,334.53
20160429,2016,1296.17,796.29
20160430,2016,-397.38,200.28
20160501,2016,-439.23,496.15
20160502,2016,-282.46,661.48
20160503,2016,787.38,866.47
20160504,2016,560.59,686.49
20160505,2016,-175.75,225.93
20160506,2016,-204.19,366.50
20160507,2016,558.86,237.28
20160508,2016,1418.01,460.52
20160509,2016,-134.54,34.82
20160510,2016,18.26,451.92
20160511,2016,-258.83,108.61
20160512,2016,689.20,606.11
20160513,2016,1353.54,815.39
20160514,2016,-23.97,864.09
20160515,2016,444.84,935.93
20160516,2016,1315.23,974.28
20160517,2016,916.57,45.64
20160518,2016,556.57,902.54
20160519,2016,778.61,541.48
20160520,2016,961.68,811.18
20160521,2016,956.96,426.46
20160522,2016,469.95,112.85
20160523,2016,62.95,512.09
20160524,2016,-87.65,524.36
20160525,2016,1337.23,435.70
20160526,2016,-383.51,121.33
20160527,2016,174.15,35.73
20160528,2016,880.10,36.54
20160529,2016,700.14,112.54
20160530,2016,366.44,28.14
20160531,2016,-291.53,688.02
20160601,2016,-220.94,937.24
20160602,2016,893.05,211.25
20160603,2016,467.39,878.38
20160604,2016,179.10,524.27
20160605,2016,249.59,75.70
20160606,2016,357.37,873.48
20160607,2016,866.11,472.18
20160608,2016,701.90,959.57
20160609,2016,-359.03,7.15
20160610,2016,-185.04,338.24
20160611,2016,-358.89,204.67
20160612,2016,-430.82,17.09
20160613,2016,1052.01,337.87
20160614,2016,1201.92,496.70
20160615,2016,332.36,523.53
20160616,2016,1437.68,779.61
20160617,2016,1227.20,320.90
20160618,2016,1220.77,48.96
20160619,2016,234.37,637.47
20160620,2016,1408.69,908.62
20160621,2016,997.86,587.26
20160622,2016,207.38,236.79
20160623,2016,1277.67,265.65
20160624,2016,-491.78,358.82
20160625,2016,643.18,870.97
20160626,2016,540.35,828.23
20160627,2016,-336.42,83.45
20160628,2016,1224.71,144.54
20160629,2016,63.42,689.86
20160630,2016,252.70,672.86
20160701,2016,450.31,880.01
20160702,2016,1133.87,461.34
20160703,2016,689.88,565.82
20160704,2016,627.91,874.07
20160705,2016,224.76,284.52
20160706,2016,59.37,744.34
20160707,2016,456.24,243.32
20160708,2016,11.47,71.89
20160709,2016,179.02,450.39
20160710,2016,380.75,18.59
20160711,2016,1187.00,735.67
20160712,2016,1361.02,247.95
20160713,2016,1159.48,898.49
20160714,2016,551.40,24.89
20160715,2016,923.11,387.29
20160716,2016,170.42,411.90
20160717,2016,418.39,989.33
20160718,2016,1380.98,396.68
20160719,2016,209.89,688.84
20160720,2016,-154.03,13.80
20160721,2016,444.19,538.67
20160722,2016,805.18,416.02
20160723,2016,-246.97,247.66
20160724,2016,-255.80,493.03
20160725,2016,107.39,886.06
20160726,2016,1315.30,875.94
20160727,2016,849.21,670.44
20160728,2016,-56.13,352.67
20160729,2016,706.98,774.47
20160730,2016,820.48,773.61
20160731,2016,546.11,890.83
20160801,2016,1018.76,906.33
20160802,2016,-450.52,306.53
20160803,2016,-117.77,542.93
20160804,2016,1432.74,577.51
20160805,2016,495.48,200.61
20160806,2016,-346.97,946.80
20160807,2016,116.36,697.21
20160808,2016,-496.46,762.90
20160809,2016,658.83,464.54
20160810,2016,1498.96,866.13
20160811,2016,680.20,865.90
20160812,2016,720.15,68.62
20160813,2016,155.45,843.54
20160814,2016,-25.93,850.20
20160815,2016,516.31,825.39
20160816,2016,1299.57,388.98
20160817,2016,-480.50,582.50
20160818,2016,639.30,554.66
20160819,2016,357.02,750.45
20160820,2016,742.36,982.46
20160821,2016,1179.92,60.85
20160822,2016,398.09,789.57
20160823,2016,-64.63,417.83
20160824,2016,253.21,375.18
20160825,2016,-198.90,593.32
20160826,2016,-330.20,206.01
20160827,2016,251.75,869.37
20160828,2016,751.40,52.73
20160829,2016,25.67,103.35
20160830,2016,1331.37,813.83
20160831,2016,877.90,690.67
20160901,2016,872.63,731.44
20160902,2016,883.42,380.30
20160903,2016,-496.63,713.08
20160904,2016,1126.01,306.66
20160905,2016,1335.22,781.99
20160906,2016,-461.20,135.25
20160907,2016,696.59,927.37
20160908,2016,853.15,860.32
20160909,2016,-107.51,1.02
20160910,2016,1176.42,387.30
20160911,2016,751.66,274.72
20160912,2016,-49.89,777.14
20160913,2016,1434.38,180.73
20160914,2016,-68.27,278.02
20160915,2016,857.18,65.86
20160916,2016,447.78,261.63
20160917,2016,946.57,192.80
20160918,2016,-304.48,929.98
20160919,2016,1405.09,806.97
20160920,2016,-91.02,939.28
20160921,2016,-59.23,265.94
20160922,2016,608.06,210.45
20160923,2016,199.47,569.80
20160924,2016,384.26,636.41
20160925,2016,-425.80,934.32
20160926,2016,-30.23,621.63
20160927,2016,1047.07,246.93
20160928,2016,1304.43,462.80
20160929,2016,-33.05,381.89
20160930,2016,1046.70,107.46
20161001,2016,-442.11,348.27
20161002,2016,-410.55,564.48
20161003,2016,286.02,483.22
20161004,2016,-204.18,159.24
20161005,2016,-167.72,217.98
20161006,2016,754.79,942.14
20161007,2016,1216.33,190.23
20161008,2016,1057.93,528.66
20161009,2016,172.99,968.15
20161010,2016,1250.43,760.81
20161011,2016,1182.69,749.43
20161012,2016,548.42,729.26
20161013,2016,451.75,955.25
20161014,2016,-383.08,913.97
20161015,2016,-198.95,439.76
20161016,2016,-329.17,185.59
20161017,2016,553.55,221.03
20161018,2016,853.28,927.84
20161019,2016,737.56,991.43
20161020,2016,1245.77,985.75
20161021,2016,817.40,296.79
20161022,2016,1159.42,51.92
20161023,2016,-219.15,590.02
20161024,2016,-156.70,880.71
20161025,2016,1336.82,723.57
20161026,2016,209.41,542.12
20161027,2016,-66.00,264.05
20161028,2016,1324.14,11.00
20161029,2016,1440.21,655.94
20161030,2016,775.54,711.28
20161031,2016,276.68,212.46
20161101,2016,876.77,771.94
20161102,2016,-468.88,399.63
20161103,2016,-210.58,890.66
20161104,2016,237.43,756.86
20161105,2016,1164.45,97.02
20161106,2016,108.63,556.01
20161107,2016,-384.26,163.00
20161108,2016,257.47,565.88
20161109,2016,-17.49,571.32
20161110,2016,-387.88,293.29
20161111,2016,297.85,601.28
20161112,2016,202.84,126.68
20161113,2016,967.68,815.74
20161114,2016,-373.59,802.47
20161115,2016,258.11,669.78
20161116,2016,184.87,134.53
20161117,2016,793.64,660.21
20161118,2016,1275.84,375.26
20161119,2016,-214.02,542.84
20161120,2016,1132.51,418.58
20161121,2016,719.45,736.04
20161122,2016,-441.51,40.41
20161123,2016,1033.78,164.20
20161124,2016,575.38,432.05
20161125,2016,1099.86,601.04
20161126,2016,317.74,21.54
20161127,2016,831.01,771.76
20161128,2016,-102.39,203.75
20161129,2016,-116.31,74.87
20161130,2016,180.52,696.26
20161201,2016,538.88,165.62
20161202,2016,933.05,68.11
20161203,2016,833.61,60.55
20161204,2016,1142.69,558.36
20161205,2016,352.79,517.04
20161206,2016,1325.06,519.44
20161207,2016,-281.66,589.14
20161208,2016,-125.59,706.59
20161209,2016,867.44,407.57
20161210,2016,7.55,404.69
20161211,2016,-170.82,446.12
20161212,2016,1272.99,877.70
20161213,2016,-363.20,780.29
20161214,2016,1482.94,756.01
20161215,2016,1225.18,251.87
20161216,2016,1236.52,50.40
20161217,2016,757.43,21.72
20161218,2016,-50.29,669.64
20161219,2016,1096.18,990.25
20161220,2016,-392.40,745.81
20161221,2016,664.23,346.47
20161222,2016,378.32,67.29
20161223,2016,1000.81,476.14
20161224,2016,-452.46,640.88
20161225,2016,273.57,458.45
20161226,2016,454.19,810.73
20161227,2016,-195.28,190.14
20161228,2016,329.44,887.35
20161229,2016,1320.96,683.03
20161230,2016,437.27,976.74
20161231,2016,3.55,305.85
20170101,2017,564.67,783.12
20170102,2017,-378.32,330.88
20170103,2017,88.54,522.94
20170104,2017,1067.27,287.20
20170105,2017,783.83,103.28
20170106,2017,-452.03,122.90
20170107,2017,639.75,366.20
20170108,2017,-65.32,15.00
20170109,2017,1451.50,936.50
20170110,2017,1067.37,524.77
20170111,2017,-244.18,380.07
20170112,2017,271.09,940.90
20170113,2017,479.94,733.71
20170114,2017,-135.26,311.69
20170115,2017,908.57,594.03
20170116,2017,1182.76,555.27
20170117,2017,-491.07,409.29
20170118,2017,-233.55,5.78
20170119,2017,66.93,861.38
20170120,2017,1468.22,557.03
20170121,2017,309.06,112.27
20170122,2017,-159.50,230.55
20170123,2017,-258.15,333.11
20170124,2017,1302.71,324.07
20170125,2017,1120.49,248.75
20170126,2017,738.60,0.97
20170127,2017,579.39,59.00
20170128,2017,1054.31,569.73
20170129,2017,136.30,549.31
20170130,2017,779.71,710.67
20170131,2017,973.69,603.28
20170201,2017,651.30,188.10
20170202,2017,-162.54,540.57
20170203,2017,1471.81,761.40
20170204,2017,1122.39,17.92
20170205,2017,481.25,573.16
20170206,2017,739.94,683.04
20170207,2017,1020.15,67.41
20170208,2017,417.17,314.73
20170209,2017,978.23,178.38
20170210,2017,1045.86,572.41
20170211,2017,418.01,825.24
20170212,2017,-124.46,838.30
20170213,2017,695.53,162.00
20170214,2017,608.58,688.62
20170215,2017,500.99,631.44
20170216,2017,-382.84,230.76
20170217,2017,1055.13,239.75
20170218,2017,577.42,595.67
20170219,2017,361.30,96.97
20170220,2017,1129.78,285.93
20170221,2017,-106.23,666.09
20170222,2017,43.36,70.89
20170223,2017,779.45,976.80
20170224,2017,280.12,734.96
20170225,2017,106.14,598.74
20170226,2017,9.23,542.48
20170227,2017,471.46,634.86
20170228,2017,1051.07,789.84
20170301,2017,1110.65,126.57
20170302,2017,1081.14,512.27
20170303,2017,1271.29,63.36
20170304,2017,-398.52,728.20
20170305,2017,1464.43,586.47
20170306,2017,352.92,656.04
20170307,2017,-114.04,943.65
20170308,2017,1440.05,449.04
20170309,2017,1150.36,319.52
20170310,2017,1359.45,380.21
20170311,2017,546.31,906.20
20170312,2017,995.48,576.20
20170313,2017,538.93,981.01
20170314,2017,578.90,955.01
20170315,2017,1403.00,598.15
20170316,2017,976.71,363.79
20170317,2017,633.56,902.71
20170318,2017,285.47,446.64
20170319,2017,-171.34,716.62
20170320,2017,-268.54,472.39
20170321,2017,99.33,90.04
20170322,2017,885.61,907.24
20170323,2017,-116.89,74.65
20170324,2017,-237.08,507.12
20170325,2017,-344.49,627.97
20170326,2017,1192.50,956.37
20170327,2017,-17.62,169.75
20170328,2017,-98.30,292.82
20170329,2017,281.71,465.48
20170330,2017,758.97,856.41
20170331,2017,672.52,11.25
20170401,2017,1347.32,771.01
20170402,2017,863.94,566.56
20170403,2017,623.94,876.88
20170404,2017,923.20,147.34
20170405,2017,827.45,852.59
20170406,2017,1034.96,799.39
20170407,2017,644.85,780.15
20170408,2017,1114.58,949.57
20170409,2017,1300.11,472.91
20170410,2017,892.95,381.65
20170411,2017,215.24,633.47
20170412,2017,59.96,105.46
20170413,2017,774.37,676.81
20170414,2017,762.86,339.02
20170415,2017,-452.18,421.41
20170416,2017,994.22,217.67
20170417,2017,-56.25,877.32
20170418,2017,-391.02,108.42
20170419,2017,-193.60,10.25
20170420,2017,813.56,964.81
20170421,2017,546.11,433.27
20170422,2017,1193.88,607.65
20170423,2017,-287.49,952.31
20170424,2017,1159.03,478.70
20170425,2017,801.84,628.99
20170426,2017,-70.14,815.63
20170427,2017,973.81,939.84
20170428,2017,982.67,753.18
20170429,2017,-284.00,102.46
20170430,2017,32.89,320.60
20170501,2017,777.73,249.87
20170502,2017,261.15,31.07
20170503,2017,1030.49,853.92
20170504,2017,572.08,74.26
20170505,2017,1213.99,136.30
20170506,2017,-277.95,919.45
20170507,2017,967.49,461.60
20170508,2017,429.28,849.89
20170509,2017,538.78,899.71
20170510,2017,68.09,90.63
20170511,2017,38.13,295.00
20170512,2017,-120.39,791.08
20170513,2017,246.69,195.31
20170514,2017,-22.02,426.63
20170515,2017,-120.54,991.91
20170516,2017,1423.59,411.98
20170517,2017,394.83,430.25
20170518,2017,856.24,409.70
20170519,2017,248.30,875.60
20170520,2017,639.59,535.03
20170521,2017,498.40,817.59
20170522,2017,725.38,919.93
20170523,2017,945.46,366.92
20170524,2017,827.82,358.18
20170525,2017,1024.21,93.28
20170526,2017,-207.39,411.06
20170527,2017,-311.94,965.58
20170528,2017,177.80,331.88
20170529,2017,463.66,320.05
20170530,2017,-51.19,435.68
20170531,2017,1046.45,886.28
20170601,2017,939.11,521.93
20170602,2017,1327.16,441.98
20170603,2017,957.92,27.14
20170604,2017,-285.71,260.49
20170605,2017,829.99,563.93
20170606,2017,324.12,261.18
20170607,2017,19.23,53.82
20170608,2017,703.90,107.03
20170609,2017,104.38,355.32
20170610,2017,561.71,650.88
20170611,2017,651.95,973.70
20170612,2017,558.13,876.47
20170613,2017,-478.63,795.52
20170614,2017,197.48,25.16
20170615,2017,1080.92,107.27
20170616,2017,193.79,692.50
20170617,2017,518.76,525.21
20170618,2017,193.26,751.87
20170619,2017,-101.52,284.22
20170620,2017,-100.49,498.44
20170621,2017,997.72,271.47
20170622,2017,755.91,272.93
20170623,2017,1364.11,709.26
20170624,2017,342.01,202.86
20170625,2017,773.13,136.56
20170626,2017,437.08,76.34
20170627,2017,447.88,883.50
20170628,2017,1208.17,849.60
20170629,2017,408.61,841.04
20170630,2017,1356.33,529.04
20170701,2017,741.01,51.81
20170702,2017,-329.15,268.98
20170703,2017,-364.03,142.83
20170704,2017,1464.63,168.99
20170705,2017,298.72,942.69
20170706,2017,674.92,794.08
20170707,2017,363.17,368.60
20170708,2017,-182.21,203.02
20170709,2017,-248.90,927.02
20170710,2017,-74.61,608.54
20170711,2017,710.68,916.75
20170712,2017,593.07,712.25
20170713,2017,157.18,189.11
20170714,2017,-411.65,267.68
20170715,2017,148.06,309.78
20170716,2017,296.61,440.89
20170717,2017,1012.85,186.04
20170718,2017,974.97,175.45
20170719,2017,-57.18,70.12
20170720,2017,-44.65,199.33
20170721,2017,755.77,374.32
20170722,2017,803.55,742.26
20170723,2017,622.21,624.08
20170724,2017,-276.06,403.54
20170725,2017,71.44,711.20
20170726,2017,-436.59,225.82
20170727,2017,1023.19,338.98
20170728,2017,1113.01,548.02
20170729,2017,1340.96,492.69
20170730,2017,-324.17,783.07
20170731,2017,1312.43,227.87
20170801,2017,1336.85,864.30
20170802,2017,1495.41,815.72
20170803,2017,1055.78,400.01
20170804,2017,25.28,873.84
20170805,2017,29.12,635.52
20170806,2017,876.43,550.52
20170807,2017,859.47,587.10
20170808,2017,820.66,514.49
20170809,2017,206.24,647.45
20170810,2017,539.59,434.72
20170811,2017,102.99,453.68
20170812,2017,693.58,228.07
20170813,2017,1044.80,511.96
20170814,2017,897.39,303.90
20170815,2017,365.01,356.36
20170816,2017,549.46,103.85
20170817,2017,1044.84,573.45
20170818,2017,-34.29,979.08
20170819,2017,-57.40,270.12
20170820,2017,469.97,885.83
20170821,2017,488.27,20.06
20170822,2017,-453.05,435.04
20170823,2017,663.89,860.89
20170824,2017,335.48,302.13
20170825,2017,652.76,169.35
20170826,2017,1329.65,658.85
20170827,2017,166.24,949.65
20170828,2017,-284.33,628.30
20170829,2017,-86.96,90.31
20170830,2017,113.07,749.09
20170831,2017,1226.94,5.94
20170901,2017,598.15,541.86
20170902,2017,1490.16,849.12
20170903,2017,70.06,429.76
20170904,2017,-362.55,219.61
20170905,2017,102.38,876.94
20170906,2017,1485.19,154.62
20170907,2017,986.20,398.09
20170908,2017,1330.12,460.51
20170909,2017,689.69,31.47
20170910,2017,50.73,525.10
20170911,2017,1408.86,603.09
20170912,2017,-41.69,415.72
20170913,2017,294.23,35.11
20170914,2017,86.78,110.31
20170915,2017,786.92,392.27
20170916,2017,336.02,424.01
20170917,2017,1414.22,913.40
20170918,2017,1434.84,372.48
20170919,2017,-306.17,724.46
20170920,2017,1356.67,615.36
20170921,2017,1095.99,38.46
20170922,2017,924.67,460.15
20170923,2017,225.57,672.55
20170924,2017,859.11,309.87
20170925,2017,1121.33,736.02
20170926,2017,1160.85,934.87
20170927,2017,1111.55,270.45
20170928,2017,140.05,587.68
20170929,2017,-129.97,14.00
20170930,2017,587.55,633.01
20171001,2017,8.45,511.23
20171002,2017,1069.97,380.78
20171003,2017,-410.66,904.03
20171004,2017,350.82,940.98
20171005,2017,1057.18,339.01
20171006,2017,-338.88,532.24
20171007,2017,873.96,89.50
20171008,2017,-37.87,532.23
20171009,2017,-245.21,879.72
20171010,2017,115.77,200.58
20171011,2017,-461.33,48.15
20171012,2017,760.04,392.38
20171013,2017,165.82,199.69
20171014,2017,1487.42,286.84
20171015,2017,-304.32,925.79
20171016,2017,1289.77,874.92
20171017,2017,495.92,332.51
20171018,2017,-264.60,901.56
20171019,2017,1212.23,840.23
20171020,2017,-277.91,980.19
20171021,2017,791.72,526.87
20171022,2017,-9.56,521.91
20171023,2017,398.24,944.27
20171024,2017,646.04,881.73
20171025,2017,1339.35,956.59
20171026,2017,69.03,347.71
20171027,2017,275.39,439.43
20171028,2017,-100.81,794.54
20171029,2017,187.24,627.50
20171030,2017,-248.38,52.74
20171031,2017,596.17,886.61
20171101,2017,618.46,529.62
20171102,2017,746.75,401.00
20171103,2017,-39.30,757.99
20171104,2017,364.71,102.54
20171105,2017,-417.14,481.09
20171106,2017,-419.49,565.53
20171107,2017,118.93,293.09
20171108,2017,478.29,783.15
20171109,2017,885.95,937.96
20171110,2017,1017.35,631.08
20171111,2017,303.56,654.47
20171112,2017,1011.21,924.70
20171113,2017,955.21,518.19
20171114,2017,764.95,127.81
20171115,2017,-216.74,842.68
20171116,2017,74.49,944.04
20171117,2017,567.75,232.60
20171118,2017,1127.86,206.29
20171119,2017,306.63,532.32
20171120,2017,1434.13,299.12
20171121,2017,830.80,849.75
20171122,2017,126.11,458.45
20171123,2017,622.87,234.35
20171124,2017,250.15,0.63
20171125,2017,1323.96,102.94
20171126,2017,-403.31,357.40
20171127,2017,-42.17,882.08
20171128,2017,-306.87,370.37
20171129,2017,1111.24,135.02
20171130,2017,-117.84,943.68
20171201,2017,985.69,685.77
20171202,2017,623.19,416.27
20171203,2017,1160.43,704.46
20171204,2017,1489.90,906.44
20171205,2017,-191.53,176.94
20171206,2017,-199.17,555.51
20171207,2017,772.43,741.36
20171208,2017,-427.39,979.26
20171209,2017,1134.84,209.08
20171210,2017,253.28,457.98
20171211,2017,297.87,137.51
20171212,2017,644.09,571.48
20171213,2017,184.19,515.41
20171214,2017,100.47,679.90
20171215,2017,-90.06,517.51
20171216,2017,937.64,227.25
20171217,2017,1037.23,442.84
20171218,2017,716.21,171.47
20171219,2017,-27.93,211.15
20171220,2017,889.52,320.58
20171221,2017,-184.28,851.43
20171222,2017,1256.56,485.10
20171223,2017,392.65,15.07
20171224,2017,451.72,954.59
20171225,2017,-91.70,125.91
20171226,2017,731.02,885.43
20171227,2017,1470.10,556.88
20171228,2017,678.20,622.67
20171229,2017,804.69,680.00
20171230,2017,76.98,402.29
20171231,2017,151.70,364.54
20180101,2018,-107.29,34.39
20180102,2018,529.20,960.43
20180103,2018,-204.05,951.07
20180104,2018,736.96,461.40
20180105,2018,430.62,507.15
20180106,2018,748.62,336.22
20180107,2018,-358.56,187.71
20180108,2018,1268.11,83.57
20180109,2018,257.16,939.41
20180110,2018,-86.14,20.91
20180111,2018,501.57,512.30
20180112,2018,1359.64,680.67
20180113,2018,888.57,908.84
20180114,2018,180.17,707.25
20180115,2018,107.69,389.51
20180116,2018,822.57,47.10
20180117,2018,-322.39,54.71
20180118,2018,230.82,764.35
20180119,2018,457.36,942.14
20180120,2018,1021.03,794.85
20180121,2018,151.03,448.39
20180122,2018,1084.30,339.36
20180123,2018,1065.37,187.41
20180124,2018,-461.07,542.55
20180125,2018,-119.17,428.51
20180126,2018,806.79,684.59
20180127,2018,492.08,829.45
20180128,2018,-444.73,88.68
20180129,2018,219.30,248.27
20180130,2018,751.55,107.46
20180131,2018,1483.37,229.40
20180201,2018,-86.25,198.20
20180202,2018,-194.56,59.57
20180203,2018,228.74,58.44
20180204,2018,601.83,131.30
20180205,2018,829.00,485.91
20180206,2018,221.63,285.90
20180207,2018,-43.12,873.87
20180208,2018,-489.55,45.85
20180209,2018,-133.11,374.45
20180210,2018,-299.87,505.87
20180211,2018,-15.78,797.71
20180212,2018,145.15,933.86
20180213,2018,-342.52,929.93
20180214,2018,311.69,850.51
20180215,2018,-164.75,668.75
20180216,2018,662.74,348.46
20180217,2018,255.75,261.13
20180218,2018,779.30,857.15
20180219,2018,1052.31,569.42
20180220,2018,-330.59,300.77
20180221,2018,264.96,693.28
20180222,2018,1455.55,871.28
20180223,2018,-495.38,424.11
20180224,2018,417.82,992.07
20180225,2018,437.82,555.44
20180226,2018,1147.44,892.62
20180227,2018,80.45,487.67
20180228,2018,1052.06,341.15
20180301,2018,-495.60,162.32
20180302,2018,481.50,374.04
20180303,2018,138.64,541.26
20180304,2018,1116.31,805.83
20180305,2018,305.89,105.12
20180306,2018,-360.24,632.22
20180307,2018,916.77,782.16
20180308,2018,-473.55,633.90
20180309,2018,168.83,697.72
20180310,2018,496.66,799.35
20180311,2018,983.48,879.46
20180312,2018,126.13,73.14
20180313,2018,-291.81,621.35
20180314,2018,1150.51,140.08
20180315,2018,-480.35,216.74
20180316,2018,1246.26,49.71
20180317,2018,-287.00,40.91
20180318,2018,-248.60,48.31
20180319,2018,-167.54,391.72
20180320,2018,-203.31,73.07
20180321,2018,1089.56,820.44
20180322,2018,1121.96,905.11
20180323,2018,-161.06,300.95
20180324,2018,-274.96,324.79
20180325,2018,644.96,391.85
20180326,2018,899.41,444.74
20180327,2018,618.08,961.54
20180328,2018,-444.62,256.82
20180329,2018,1032.18,134.10
20180330,2018,928.38,22.39
20180331,2018,934.52,41.51
20180401,2018,-85.57,839.18
20180402,2018,-359.43,312.35
20180403,2018,1494.57,484.56
20180404,2018,455.59,496.06
20180405,2018,952.49,411.01
20180406,2018,-307.17,150.75
20180407,2018,509.86,682.38
20180408,2018,508.19,507.29
20180409,2018,-254.28,173.87
20180410,2018,203.22,751.12
20180411,2018,1282.93,794.39
20180412,2018,880.43,224.75
20180413,2018,963.34,90.29
20180414,2018,1256.58,816.89
20180415,2018,120.57,514.08
20180416,2018,1079.89,263.95
20180417,2018,-306.92,196.74
20180418,2018,655.10,53.81
20180419,2018,568.30,316.43
20180420,2018,362.38,255.59
20180421,2018,-81.66,166.89
20180422,2018,355.05,444.20
20180423,2018,1188.57,572.83
20180424,2018,961.41,58.40
20180425,2018,381.21,631.02
20180426,2018,1435.18,896.81
20180427,2018,1070.58,323.02
20180428,2018,-411.48,241.52
20180429,2018,1001.47,105.84
20180430,2018,937.08,371.88
20180501,2018,-401.56,677.73
20180502,2018,1353.11,115.60
20180503,2018,434.08,783.01
20180504,2018,-21.75,677.18
20180505,2018,396.45,387.80
20180506,2018,1167.56,174.77
20180507,2018,1.01,403.81
20180508,2018,1328.19,491.16
20180509,2018,-370.52,141.53
20180510,2018,-321.29,288.16
20180511,2018,698.65,6.72
20180512,2018,519.59,7.65
20180513,2018,843.01,693.24
20180514,2018,-413.11,576.65
20180515,2018,20.48,734.34
20180516,2018,906.29,309.15
20180517,2018,188.80,600.87
20180518,2018,109.31,717.71
20180519,2018,1139.55,101.77
20180520,2018,1092.13,723.88
20180521,2018,989.98,551.32
20180522,2018,755.25,166.73
20180523,2018,1408.81,403.98
20180524,2018,-457.89,43.21
20180525,2018,-194.71,247.27
20180526,2018,419.78,914.73
20180527,2018,61.38,917.55
20180528,2018,86.72,797.55
20180529,2018,1460.59,22.69
20180530,2018,-411.56,783.23
